pos,joint,obb_center_x,obb_center_y,obb_center_z,obb_axis_x1,obb_axis_y1,obb_axis_z1,obb_axis_x2,obb_axis_y2,obb_axis_z2,obb_axis_x3,obb_axis_y3,obb_axis_z3,obb_half_length_x,obb_half_length_y,obb_half_length_z
6,2,-0.02145642657890931,0.01967484606154504,0.47798427656235887,-0.009114312243842657,-0.737639052581147,0.6751337329888869,-0.008341356054853076,-0.675082201808547,-0.7376953589256818,0.9999236726328105,-0.012355116693584654,6.123233995736766e-17,0.494,0.083,0.053
6,3,0.06451263712141204,0.04006349933904602,0.6888385064501938,-0.7349704109942888,-0.6751337329888869,0.06334775089438238,-0.6726398793311915,0.7376953589256818,0.05797542714659126,-0.08587250838426949,-1.2223849584554967e-16,-0.9963061338282494,0.25,0.064,0.1
6,4,0.19347303663678495,0.14939850517836947,0.6964625132793019,0.051946752507374905,-0.3561157409861765,0.9329968456140697,-0.8393510742387902,0.49064318359678016,0.23400649684187252,-0.5411019396362635,-0.7952677822041345,-0.2734188097223575,0.072,0.064,0.096
6,5,0.2658538277240417,0.15598116563195857,0.6558095045837165,-0.29236650756224586,-0.3388224358722094,-0.8942713135315692,0.6596885487232527,-0.7484650078157155,0.06790545455874719,-0.6923386771943802,-0.5700872643947098,0.4423433813630447,0.084,0.066,0.1
6,6,0.28797679621609734,0.19846445802883145,0.5868849410946784,0.35578458506081656,0.8936623569228951,-0.2734683178214962,-0.8455835696325674,0.18320382302778893,-0.5014227617444663,-0.39800220577347073,0.4096388055922178,0.8208473019706121,0.092,0.116,0.11
7,0,0.0,0.0,0.07675,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.084,0.089,0.1535
7,1,0.0,0.0,0.23349999999999999,-0.8594835084625951,0.5111634754956854,0.0,-0.5111634754956854,-0.8594835084625951,0.0,0.0,0.0,1.0,0.1,0.091,0.16
7,2,0.16148017000158724,0.12977883091808015,0.29093699400102446,0.8558442271405928,-0.07900987399871683,0.5111634754956854,0.5089990736537132,-0.04698980421846903,-0.8594835084625951,0.09192715534477916,0.9957657345531713,6.123233995736766e-17,0.494,0.083,0.053
7,3,0.29832860077212536,0.16113710507159978,0.3493311837178529,0.7465477626557158,-0.5111634754956854,0.42588535944889794,0.44399682509932814,0.8594835084625951,0.253288211298009,-0.495513125331168,-8.045901884674332e-18,0.8686004505090579,0.25,0.064,0.1
7,4,0.16520873104348943,0.09849307262953012,0.43365945071185963,0.030341701359916318,-0.45571458378751073,-0.8896086776116572,0.9699875680170877,-0.20139490266548352,0.1362505452196645,-0.24125401354357,-0.8670434310366099,0.4359268168458813,0.072,0.064,0.096
7,5,0.09036865213372064,0.12813384658275645,0.4546135533364656,-0.4808759417638736,0.29602818289445304,0.8253033645665793,-0.2697522371990388,0.845673743465662,-0.4605102063351989,-0.8342613853935836,-0.44407570812304303,-0.32680989320428555,0.084,0.066,0.1
7,6,0.01794608157067254,0.1312686440350404,0.41230521328504555,-0.4607098913129415,0.188524309745347,0.867297515666601,-0.44693288810429144,-0.8935244494982424,-0.04318624410179711,0.7668098783774075,-0.407520113348904,0.49591326624614707,0.092,0.116,0.11
8,0,0.0,0.0,0.07675,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.084,0.089,0.1535
8,1,0.0,0.0,0.23349999999999999,0.9388998531761746,0.34419044975966084,0.0,-0.34419044975966084,0.9388998531761746,0.0,0.0,0.0,1.0,0.1,0.091,0.16
8,2,-0.20334852108144386,0.04365813754291065,0.2674893459150728,-0.9386747477592898,-0.02055850707799367,0.34419044975966084,0.34410792856805683,0.007536524554375457,0.9388998531761746,-0.021896379053044823,0.9997602455510848,6.123233995736766e-17,0.494,0.083,0.053
8,3,-0.4551159274753923,0.1817516055554441,0.2654307408780055,0.9384743398839849,-0.34419044975966084,-0.02826389346075625,-0.3440344612259295,-0.9388998531761746,0.010361235193836553,-0.03010320362192332,-1.2243692916530705e-16,-0.9995467958688562,0.25,0.064,0.1
8,4,-0.6107160492297263,0.24781330984552874,0.2729259951723557,0.8183114387121655,0.04463859737725188,-0.5730390779842309,0.5535413749521149,0.20727843994211564,0.8066148985428453,0.15478480380498677,-0.9772630372419467,0.14490900783490793,0.072,0.064,0.096
8,5,-0.6328316557354075,0.3239385961645348,0.29636250509644735,0.5282285978492665,-0.8090213006949638,0.2577965931427855,-0.02574336054616258,-0.3187302603461114,-0.9474958050184129,0.8487118638277588,0.4938578299080911,-0.18918936554807395,0.084,0.066,0.1
8,6,-0.6084539468108147,0.36705455208204796,0.3641237991575854,0.8818962042836239,0.37568347913938194,-0.2848175001151897,0.18580439942927668,-0.8322120643789577,-0.5223981288776208,-0.4332849062947638,0.4077805824261905,-0.803728303951836,0.092,0.116,0.11
9,0,0.0,0.0,0.07675,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.084,0.089,0.1535
9,1,0.0,0.0,0.23349999999999999,0.48752163653519665,-0.8731109058476154,0.0,0.8731109058476154,0.48752163653519665,0.0,0.0,0.0,1.0,0.1,0.091,0.16
9,2,-0.04855594291513486,-0.14644421488719747,0.41154716884872466,-0.35862213196463943,0.3302537093737073,-0.8731109058476154,-0.642262560328528,0.5914570631164087,0.48752163653519665,0.6774134410132269,0.7356024945135922,6.123233995736766e-17,0.494,0.083,0.053
9,3,-0.12487011093557324,-0.19491536077781899,0.5874817037479539,-0.4298564481474442,0.8731109058476154,-0.2300016958111831,-0.7698373255673091,-0.48752163653519665,-0.41191400324997013,-0.47177741165663756,-7.242702999110053e-18,0.8817176837574279,0.25,0.064,0.1
9,4,-0.043618236509156874,-0.06389344621925833,0.6578277023012189,0.19758772237413025,-0.722497324034393,0.6625380809660262,-0.27847196902723137,0.6066501603782746,0.7445998558817415,-0.9399002364257072,-0.3316220735659115,-0.0813286289737188,0.072,0.064,0.096
9,5,0.009321454313390072,-0.01216624143045817,0.6214901159062166,-0.4098874218016851,0.5964204699228642,-0.690126745247391,-0.12768617129496546,-0.786673258986026,-0.6040210470309271,-0.9031547725106702,-0.1594609878725658,0.398602120212506,0.084,0.066,0.1
9,6,0.013629058964424862,0.007611055576354733,0.5400336589171736,0.9911123798921244,-0.11867440720534894,-0.0601052035936001,0.10088519931234224,0.9650483998598167,-0.24187551030998583,0.08670886335478117,0.2336620872167031,0.9684439075203353,0.092,0.116,0.11
